date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2014-03-26,1867.09,1875.92,1852.56,1852.56,-0.7,-0.44,0.4,0.57,9.06,18.47,1872.01,1852.56,1862.83,1878.04,1841.13,1863.44,1878.04,1741.89,1833.96,1878.04,1655.45,1801.28,1878.04,1541.61,1717.77,26.25244636,0.475710211,2.644230769,10.85928063,-8.215049858,1885.892165,1840.980835,0.309672176,100.1719067,0.10325017,89.56145443,-1564.279551,0.024101347,1852.56
2014-03-27,1852.11,1855.55,1842.11,1849.04,-0.19,-1.23,-0.28,0.41,9.3,18.31,1866.52,1849.04,1858.24,1878.04,1841.13,1863.17,1878.04,1741.89,1834.09,1878.04,1655.45,1802.7,1878.04,1541.61,1718.91,25.14974787,0.534536454,0.314679487,8.913639601,-8.598960114,1886.195468,1840.152532,0.214305066,100.0571133,0.101945465,83.54792561,-1534.385965,0.024712096,1849.04
2014-03-28,1850.07,1866.63,1850.07,1857.62,0.46,-0.48,-0.1,0.88,9.8,18.38,1865.62,1849.04,1856.46,1878.04,1841.13,1863.08,1878.04,1741.89,1834.25,1878.04,1655.45,1804.1,1878.04,1541.61,1720.05,23.58165678,0.501091336,-1.253141026,7.015904558,-8.269045584,1886.180708,1839.984292,0.446762395,99.96313989,0.102849049,88.85111808,-1542.068966,0.02479569,1857.62
2014-03-31,1859.16,1875.18,1859.16,1872.34,0.79,0.8,0.69,1.3,11.35,19.32,1872.34,1849.04,1859.44,1878.04,1841.13,1864.41,1878.04,1741.89,1834.92,1878.04,1655.45,1805.73,1878.04,1541.61,1720.65,21.30978199,0.516341683,-0.474551282,5.395605413,-5.870156695,1886.338432,1842.487568,0.845570306,99.94800933,0.102673268,111.0707144,-1329.376258,0.02351993,1872.34
2014-04-01,1873.96,1885.84,1873.96,1885.52,0.7,1.07,1.4,2.01,11.24,20.7,1885.52,1849.04,1863.42,1885.52,1841.13,1864.99,1885.52,1741.89,1835.82,1885.52,1656.4,1807.65,1885.52,1541.61,1721.93,21.90847563,0.555257785,1.766538462,4.060356125,-2.293817664,1888.533005,1841.453995,1,99.91012611,0.090983478,101.9087439,-1390.713738,0.025243525,1885.52
2014-04-02,1886.61,1893.17,1883.79,1890.9,0.29,2.07,1.69,3.22,11.63,20.42,1890.9,1849.04,1871.08,1890.9,1841.13,1865.85,1890.9,1741.89,1836.89,1890.9,1692.56,1809.6,1890.9,1541.61,1723.2,20.19494337,0.591599795,2.678269231,3.069430199,-0.391160969,1891.8473,1839.8487,1,99.88655715,0.091409206,104.4569765,-1332.188841,0.027868615,1890.9
2014-04-03,1891.43,1893.8,1882.65,1888.77,-0.11,2.15,2.33,3.13,12.52,21.57,1890.9,1857.62,1879.03,1890.9,1841.13,1866.44,1890.9,1741.89,1837.74,1890.9,1698.06,1811.24,1890.9,1541.61,1724.52,21.58300757,0.607574961,2.377628205,2.269394587,0.108233618,1893.981388,1838.888612,0.957203134,99.86046669,0.091445192,96.07346422,-1280.127298,0.029517651,1888.77
2014-04-04,1890.25,1897.28,1863.26,1865.09,-1.25,0.4,-0.47,1.84,10.33,19.56,1890.9,1865.09,1880.52,1890.9,1841.13,1865.79,1890.9,1741.89,1838.2,1890.9,1698.06,1812.59,1890.9,1541.61,1725.73,21.77821867,0.521866704,2.32224359,1.724978632,0.597264957,1892.788726,1838.786274,0.481414507,99.77758188,0.102210177,87.61415525,-1294.97523,0.028943517,1865.09
2014-04-07,1863.92,1864.04,1841.48,1845.04,-1.08,-1.46,-1.76,0.39,10.08,18.78,1890.9,1845.04,1875.06,1890.9,1841.13,1864.18,1890.9,1741.89,1838.31,1890.9,1698.06,1813.71,1890.9,1541.61,1726.88,22.76222357,0.480072073,0.628974359,1.222763533,-0.593789174,1892.137151,1836.224849,0.078561382,99.65099279,0.108704251,82.68571988,-1385.844749,0.029992957,1845.04
2014-04-08,1845.48,1854.95,1837.49,1851.96,0.38,-1.78,-1.39,0.79,11.87,18.48,1890.9,1845.04,1868.35,1890.9,1841.13,1863.4,1890.9,1741.89,1838.47,1890.9,1721.54,1814.99,1890.9,1541.61,1728.03,25.55174399,0.469664624,-0.823974359,0.837407407,-1.661381766,1891.821082,1834.973918,0.217600964,99.57403375,0.108668409,88.07274564,-1495.836669,0.030507266,1851.96
2014-04-09,1852.64,1872.43,1852.38,1872.18,1.09,-0.99,-0.31,1.85,13.03,19.35,1888.77,1845.04,1864.61,1890.9,1841.13,1863.6,1890.9,1741.89,1839.36,1890.9,1733.15,1816.25,1890.9,1541.61,1729.23,24.62741103,0.500551268,0.470897436,0.854764957,-0.383867521,1892.216704,1834.976296,0.623869801,99.55256817,0.115770774,102.9285561,-1409.897611,0.030715022,1872.18
2014-04-10,1872.28,1872.53,1830.87,1833.08,-2.09,-2.95,-2.35,-0.5,8.3,15.45,1872.18,1833.08,1853.47,1890.9,1833.08,1862.93,1890.9,1741.89,1839.26,1890.9,1741.89,1817.08,1890.9,1541.61,1730.2,26.88838289,0.410969116,-0.674230769,0.919088319,-1.593319088,1893.765745,1832.101255,0,99.48776259,0.131947537,93.10241714,-1444.924406,0.033100747,1833.08
2014-04-11,1830.65,1835.07,1814.36,1815.69,-0.95,-2.65,-2.78,-1.45,6.6,13.95,1872.18,1815.69,1843.59,1890.9,1815.69,1861.66,1890.9,1741.89,1838.72,1890.9,1741.89,1817.67,1890.9,1541.61,1731.07,25.91085183,0.393554638,-1.3875,0.817649573,-2.205149573,1897.90534,1825.41766,0,99.39291891,0.135673959,86.95611048,-1544.304792,0.03893709,1815.69
2014-04-14,1818.18,1834.19,1815.8,1830.61,0.82,-0.78,-0.57,-0.45,7.04,15.22,1872.18,1815.69,1840.7,1890.9,1815.69,1860.25,1890.9,1741.89,1838.46,1890.9,1741.89,1818.39,1890.9,1541.61,1732.03,30.88571827,0.413704708,-1.099102564,0.499245014,-1.598347578,1899.064593,1821.436407,0.198377875,99.29391517,0.134378372,84.36067721,-1432.200886,0.041729964,1830.61
2014-04-15,1831.45,1844.02,1816.29,1842.98,0.68,-0.48,0.1,-0.29,8.53,18.72,1872.18,1815.69,1838.91,1890.9,1815.69,1858.79,1890.9,1741.89,1838.53,1890.9,1741.89,1819.13,1890.9,1541.61,1733.18,34.85525206,0.405516951,-1.004102564,0.090092593,-1.094195157,1897.902164,1819.671836,0.362850685,99.19617741,0.134029975,77.78408595,-1346.396081,0.042086763,1842.98
