date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2005-01-07,1239.32,1256.31,1235.51,1244.75,0.43,-1.72,-5.97,-10.88,-13.46,-21.58,1266.5,1239.43,1249.08,1313.05,1239.43,1278.54,1383.02,1239.43,1317.78,1464.78,1239.43,1344.29,1777.52,1239.43,1477.53,56.34453349,0.580786026,-24.9824359,-24.86428775,-0.118148148,1323.881767,1233.207233,0.072262972,93.51058916,0.153387299,68.682994,55.46389884,0.070920123,1244.75
2005-01-10,1243.58,1252.72,1236.09,1252.4,0.61,-1.11,-4.96,-11.98,-12.46,-20.81,1252.4,1239.43,1246.26,1313.05,1239.43,1275.68,1383.02,1239.43,1316.4,1464.78,1239.43,1343.17,1777.52,1239.43,1475.71,56.95577753,0.533252054,-24.2475641,-24.6564245,0.408860399,1319.956563,1231.402437,0.176174952,93.56312555,0.156043816,74.23997576,63.2350854,0.069417222,1252.4
2005-01-11,1252.71,1260.87,1247.84,1257.46,0.4,1.18,-4.57,-11.02,-12.11,-20.49,1257.46,1239.43,1249.2,1313.05,1239.43,1273.18,1383.02,1239.43,1315.06,1464.78,1239.43,1342.11,1777.52,1239.43,1474.85,56.72000752,0.372310069,-23.38512821,-24.43928063,1.054152422,1315.484506,1230.865494,0.244906275,93.64137516,0.157610091,75.31603798,64.92501672,0.066462987,1257.46
2005-01-12,1257.17,1257.19,1246.42,1256.92,-0.04,0.4,-4.61,-9.21,-10.04,-22.34,1257.46,1239.43,1250.19,1307.57,1239.43,1270.37,1383.02,1239.43,1313.83,1464.78,1239.43,1341.01,1777.52,1239.43,1473.42,59.71741601,0.460566347,-22.76057692,-24.20445157,1.443874644,1308.81088,1231.92612,0.256677429,93.69891704,0.156075745,71.72804827,61.25140429,0.06052162,1256.92
2005-01-13,1255.72,1259.5,1251.02,1256.31,-0.05,1.36,-4.08,-9.4,-10.23,-22.1,1257.46,1244.75,1253.57,1307.57,1239.43,1267.93,1383.02,1239.43,1312.93,1464.78,1239.43,1339.75,1777.52,1239.43,1472.02,53.19972543,0.522496372,-21.94910256,-23.84087607,1.891773504,1303.170272,1232.695728,0.247725271,93.73241067,0.155471352,71.6985138,61.68341081,0.055582231,1256.31
2005-01-14,1255.87,1268.86,1243.87,1245.62,-0.85,0.07,-4.74,-6.55,-11.27,-21.78,1257.46,1245.62,1253.74,1307.57,1239.43,1265.69,1383.02,1239.43,1311.53,1464.78,1239.43,1338.58,1777.52,1239.43,1470.66,51.05122602,0.497358797,-20.75570513,-23.37363248,2.61792735,1300.591758,1230.787242,0.090842383,93.77640974,0.15365805,80.16783974,70.01481633,0.055151375,1245.62
2005-01-17,1235.57,1236.4,1214.07,1216.65,-2.33,-2.85,-5.72,-8.56,-16.45,-23.98,1257.46,1216.65,1246.59,1307.57,1216.65,1262.75,1383.02,1216.65,1309.96,1464.78,1216.65,1337.28,1777.52,1216.65,1468.68,52.98704139,0.406131794,-21.62339744,-22.96547721,1.342079772,1303.589577,1221.908423,0,93.76460606,0.168668977,77.43915124,63.29089691,0.064685186,1216.65
2005-01-18,1215.78,1226.04,1207.05,1225.45,0.72,-2.55,-5.04,-8.23,-15.84,-23.43,1256.92,1216.65,1240.19,1307.57,1216.65,1260.26,1383.02,1216.65,1308.3,1464.78,1216.65,1336.1,1777.52,1216.65,1467.72,47.5887935,0.404324021,-21.80384615,-22.7392094,0.935363248,1303.8788,1216.6472,0.096788385,93.76044704,0.171922573,75.4201574,61.36098267,0.069216981,1225.45
2005-01-19,1225.08,1225.08,1214.64,1218.11,-0.6,-3.09,-5.61,-8.93,-16.43,-23.89,1256.31,1216.65,1232.43,1285.04,1216.65,1255.79,1383.02,1216.65,1306.23,1464.78,1216.65,1334.55,1777.52,1216.65,1466.74,46.86651022,0.386058981,-22.39634615,-22.6560114,0.259665242,1297.275252,1214.304748,0.02134815,93.61146427,0.139588527,57.48039168,43.79253592,0.066070366,1218.11
2005-01-20,1213.37,1213.96,1199.17,1204.39,-1.13,-4.13,-5.57,-9.48,-16.82,-24.75,1245.62,1204.39,1222.04,1285.04,1204.39,1251.87,1383.02,1204.39,1303.94,1464.78,1204.39,1333.01,1777.52,1204.39,1465.72,42.63974856,0.369918438,-21.41544872,-22.25967949,0.844230769,1297.260328,1206.486672,0,93.50369706,0.130465543,61.88090392,43.00599355,0.072510247,1204.39
2005-01-21,1201.93,1237.91,1189.21,1234.48,2.5,-0.89,-3.19,-5.8,-14.75,-22.87,1234.48,1204.39,1219.82,1280.27,1204.39,1249.35,1383.02,1204.39,1302.5,1464.78,1204.39,1331.71,1777.52,1204.39,1464.82,38.91851433,0.473178328,-20.15737179,-21.80521368,1.64784188,1292.53305,1206.15795,0.39654718,93.49756902,0.162918895,71.39485717,51.73674589,0.06913628,1234.48
2005-01-24,1258.02,1265.95,1239.8,1255.78,1.73,3.22,-2.28,-5.53,-10.77,-21.53,1255.78,1204.39,1227.64,1278.94,1204.39,1248.12,1383.02,1204.39,1301.68,1464.78,1204.39,1330.54,1777.52,1204.39,1464.01,39.59545099,0.540211411,-17.45987179,-21.14685185,3.686980057,1288.940555,1207.301445,0.689336016,93.58629288,0.176141621,68.67984784,66.19776965,0.065409612,1255.78
2005-01-25,1252.35,1254.87,1239.16,1254.23,-0.12,2.35,-2.4,-4.34,-10.88,-21.63,1255.78,1204.39,1233.4,1274.31,1204.39,1246.89,1383.02,1204.39,1300.89,1464.78,1204.39,1329.32,1777.52,1204.39,1463.2,42.13010015,0.578689404,-15.85333333,-20.37938034,4.526047009,1285.196145,1208.574855,0.712814645,93.67126838,0.176144056,67.27775219,61.85764585,0.061450141,1254.23
2005-01-26,1252.37,1254.23,1240.13,1241.96,-0.98,1.96,-3.35,-6.25,-10.5,-22.4,1255.78,1204.39,1238.17,1273.71,1204.39,1245.27,1383.02,1204.39,1299.48,1464.78,1204.39,1328.13,1777.52,1204.39,1462.35,43.34021932,0.579461061,-15.44602564,-19.65681624,4.210790598,1281.371455,1209.164545,0.541979227,93.72532155,0.178719814,63.6724745,57.36481208,0.057985036,1241.96
2005-01-27,1239.58,1241.14,1223.88,1225.89,-1.29,1.79,-4.25,-8.71,-11.43,-23.4,1255.78,1225.89,1242.47,1266.5,1204.39,1242.88,1383.02,1204.39,1298.16,1464.78,1204.39,1326.95,1777.52,1204.39,1461.44,39.81754946,0.588483272,-14.93532051,-19.01010684,4.074786325,1277.346374,1208.407626,0.346160039,93.7202297,0.18341555,59.23589204,52.48804229,0.055467073,1225.89
2005-01-28,1223.73,1226.3,1208.86,1213.67,-1,-1.69,-5.1,-9.55,-12.61,-24.17,1255.78,1213.67,1238.31,1266.5,1204.39,1240.24,1383.02,1204.39,1296.64,1464.78,1204.39,1325.66,1777.52,1204.39,1460.5,34.57139306,0.610714887,-15.88371795,-18.37236467,2.488646724,1275.176372,1205.294628,0.149412333,93.67731001,0.18522109,56.98720985,48.09668901,0.056345545,1213.67
2005-01-31,1210.76,1210.76,1190.17,1191.82,-1.8,-5.09,-5.9,-9.75,-14.02,-25.08,1254.23,1191.82,1225.51,1257.46,1191.82,1236.5,1383.02,1191.82,1294.76,1464.78,1191.82,1324.3,1777.52,1191.82,1458.32,33.46040633,0.636882202,-17.6725,-17.91332621,0.240826211,1275.365604,1197.637396,0,93.50498188,0.193426867,52.34572785,42.82588541,0.062861394,1191.82
2005-02-01,1189.5,1203.07,1187.26,1188.93,-0.24,-5.21,-6.12,-8.91,-14.23,-25.26,1241.96,1188.93,1212.45,1257.46,1188.93,1233.81,1383.02,1188.93,1292.79,1464.78,1188.93,1322.87,1777.52,1188.93,1457.3,33.61488792,0.632592225,-18.88358974,-17.52301994,-1.360569801,1277.946379,1189.672621,0,93.40873859,0.184184083,62.76888659,53.86554964,0.071545695,1188.93
2005-02-02,1189.5,1253.16,1189.5,1252.5,5.35,0.85,-1.11,-3.77,-8.79,-22.87,1252.5,1188.93,1214.56,1257.46,1188.93,1233.84,1383.02,1188.93,1291.09,1464.78,1188.93,1321.99,1777.52,1188.93,1455.88,38.90356823,0.708057761,-14.87916667,-16.79676638,1.917599715,1278.023491,1189.651509,0.927622939,93.50523018,0.264956974,85.05584742,75.90012589,0.07162368,1252.5
2005-02-03,1253.81,1269.16,1236.18,1242.31,-0.81,1.34,-1.91,-6.36,-9.08,-24.68,1252.5,1188.93,1217.85,1257.46,1188.93,1233.98,1383.02,1188.93,1289.34,1464.78,1188.93,1321.17,1777.52,1188.93,1454.32,41.21483917,0.70886888,-12.24339744,-15.9174359,3.674038462,1278.262899,1189.700101,0.778928936,93.60164031,0.264101842,91.97396963,83.03646801,0.071769957,1242.31
2005-02-04,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,43.44034725,0.734081483,-7.821410256,-14.84649573,7.02508547,1281.974411,1188.413589,1,93.77069861,0.274248702,100.5465452,88.31309718,0.075745853,1269
2005-02-07,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,50.28612228,0.764642375,-2.533397436,-13.36650285,10.83310541,1283.812718,1186.575282,1,93.84280479,0.273585914,114.5649118,78.9839997,0.0787224,1269
2005-02-08,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,57.31041585,0.757365129,0.247115385,-11.62282051,11.8699359,1285.139675,1185.248325,1,93.91055125,0.273302939,128.0702557,70.08220486,0.080870981,1269
2005-02-09,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,62.22690263,0.762900955,0.339935897,-9.925569801,10.2655057,1286.449289,1183.938711,1,93.97337907,0.273288829,149.6276974,66.8325462,0.082991479,1269
2005-02-10,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,68.93011149,0.77162958,0.914615385,-8.059088319,8.973703704,1287.742957,1182.645043,1,94.03193224,0.273271695,166.0386381,62.22189824,0.085086159,1269
2005-02-11,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,71.36596924,0.803944522,2.030641026,-5.869850427,7.900491453,1289.483139,1180.904861,1,94.08653863,0.271211205,184.7868459,56.60263281,0.087903826,1269
2005-02-14,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,72.14917918,0.781990932,4.690448718,-3.250512821,7.940961538,1289.989864,1180.398136,1,94.13593422,0.25559543,222.7473012,60.24392912,0.088724304,1269
2005-02-15,1238.61,1274.12,1235.64,1269,2.15,4.56,2.11,-2.74,-9.65,-24.7,1269,1188.93,1228.91,1269,1188.93,1235.19,1383.02,1188.93,1287.96,1464.78,1188.93,1320.57,1777.52,1188.93,1452.74,73.3404595,0.781147229,8.662820513,-0.634736467,9.29755698,1290.739391,1179.648609,1,94.18091844,0.254972397,244.4084187,55.47195974,0.089937922,1269
2005-02-16,1276.02,1291.47,1270.32,1278.88,0.78,0.78,2.67,-6.68,-5.58,-24.63,1278.88,1188.93,1246.32,1278.88,1188.93,1236.52,1383.02,1188.93,1286.44,1464.78,1188.93,1320.18,1777.52,1188.93,1444.83,76.26060982,0.739026955,15.09397436,2.402749288,12.69122507,1292.789307,1180.246693,1,94.31651896,0.254107122,260.2127908,63.30868517,0.091015751,1278.88
2005-02-17,1280.03,1280.03,1263.71,1276.13,-0.22,0.56,4.89,-5.9,-6.18,-25.1,1278.88,1242.31,1263.76,1278.88,1188.93,1237.45,1383.02,1188.93,1284.87,1464.78,1188.93,1319.61,1777.52,1188.93,1443.15,76.51627139,0.779906542,21.62179487,5.674216524,15.94757835,1291.428041,1183.474959,0.96942746,94.41368748,0.24959981,256.6866844,65.36649355,0.087238233,1276.13
2005-02-18,1275.66,1278.62,1258.56,1258.97,-1.34,-0.79,2.74,-7.96,-7.31,-26.68,1278.88,1242.31,1265.06,1278.88,1188.93,1237.55,1383.02,1188.93,1283.25,1464.78,1188.93,1318.94,1777.52,1188.93,1441.36,76.59957415,0.801873761,22.05865385,8.406666667,13.65198718,1291.11667,1183.99133,0.778654808,94.44274937,0.242173234,231.7582789,56.69672545,0.086562154,1258.97
2005-02-21,1259.53,1284.94,1259.51,1284.48,2.03,1.22,4.05,-6.92,-4.27,-25.4,1284.48,1258.97,1273.49,1284.48,1188.93,1238.96,1383.02,1188.93,1281.86,1464.78,1188.93,1318.52,1777.52,1188.93,1438.55,77.64713506,0.75791696,24.07820513,11.05456553,13.0236396,1294.49234,1183.43266,1,94.5667614,0.244969258,269.1955321,54.5402012,0.089639259,1284.48
2005-02-22,1285.63,1312.53,1282.78,1309.28,1.93,3.17,6.06,-5.33,-2.42,-23.96,1309.28,1258.97,1281.55,1309.28,1188.93,1242.15,1383.02,1188.93,1280.68,1464.78,1188.93,1318.43,1777.52,1188.93,1438.04,76.40839765,0.684022675,23.87217949,13.66925926,10.20292023,1303.105507,1181.185493,1,94.81828757,0.252831513,304.234331,64.68192132,0.098152763,1309.28
2005-02-23,1309.62,1316.59,1299.15,1309.48,0.02,2.39,6.08,-4.5,-1.2,-22.13,1309.48,1258.97,1287.67,1309.48,1188.93,1246.79,1371.24,1188.93,1279.45,1464.78,1188.93,1318.34,1777.52,1188.93,1436.58,76.74114013,0.636293888,24.01358974,16.23581197,7.777777778,1311.850684,1181.723316,1,95.19123317,0.249043185,311.3616299,67.4119728,0.104370167,1309.48
2005-02-24,1307.04,1310.97,1296.98,1309.95,0.04,2.65,4.31,-3.62,-2.58,-22.13,1309.95,1258.97,1294.43,1309.95,1188.93,1251.01,1359.13,1188.93,1278.43,1464.78,1188.93,1318.07,1777.52,1188.93,1435.12,73.0750587,0.550097166,23.89378205,18.66504986,5.228732194,1317.847128,1184.176872,1,95.54254029,0.242368324,325.4360568,69.11632607,0.1068497,1309.95
2005-02-25,1311.37,1328.53,1311.21,1312.45,0.19,4.25,4.64,-3.38,-2.04,-20.33,1312.45,1284.48,1305.13,1312.45,1188.93,1255.73,1358.33,1188.93,1277.65,1464.78,1188.93,1318,1777.52,1188.93,1433.81,68.58388618,0.514745308,23.35846154,20.7392735,2.619188034,1321.677851,1189.780149,1,95.91963042,0.23735088,374.6572104,78.23346649,0.105036758,1312.45
2005-02-28,1311.44,1315.14,1298.93,1306,-0.49,1.68,9.58,-2.59,-2.69,-22.03,1312.45,1306,1309.43,1312.45,1188.93,1260.81,1356.73,1188.93,1276.78,1464.78,1188.93,1317.82,1777.52,1188.93,1431.49,63.17549424,0.545830462,23.69102564,22.40907407,1.281951567,1318.054523,1203.564477,0.947781736,96.31135282,0.225462824,403.2486113,82.3215538,0.090806776,1306
2005-03-01,1305.25,1308.76,1295.64,1303.41,-0.2,-0.45,9.63,-2.36,-1.37,-22.86,1312.45,1303.41,1308.26,1312.45,1188.93,1264.26,1340.77,1188.93,1275.89,1464.78,1188.93,1317.62,1777.52,1188.93,1429.96,58.989211,0.593341761,24.72660256,23.4793661,1.247236467,1306.61513,1221.89687,0.926813472,96.59639988,0.225287288,371.7251763,78.34736495,0.067010367,1303.41
2005-03-02,1303.31,1316.72,1285.92,1287.45,-1.22,-1.68,2.79,-3.42,-3.05,-23.7,1312.45,1287.45,1303.85,1312.45,1188.93,1265.84,1340.77,1188.93,1275.06,1464.78,1188.93,1317.33,1777.52,1188.93,1428.39,52.32224573,0.540374578,24.98641026,23.85321225,1.133198006,1306.299023,1225.379977,0.797603627,96.73632463,0.148707957,291.7049728,59.8527698,0.063925203,1287.45
2005-03-03,1285.2,1295.25,1276.88,1294.34,0.54,-1.19,4.19,-3.21,-2.47,-22.11,1312.45,1287.45,1300.73,1312.45,1188.93,1267.85,1339.64,1188.93,1274.29,1464.78,1188.93,1317.09,1777.52,1188.93,1426.94,45.55349877,0.527703494,25.08346154,24.18930199,0.894159544,1304.162793,1231.527207,0.853384067,96.90720544,0.144919671,307.983913,58.28710125,0.057290589,1294.34
2005-03-04,1294.16,1299.6,1286.48,1287.71,-0.51,-1.89,1.47,-3.7,-2.97,-22.84,1306,1287.45,1295.78,1312.45,1188.93,1270.13,1339.64,1188.93,1273.5,1464.78,1188.93,1316.91,1777.52,1188.93,1425.44,38.67917009,0.538809633,23.44160256,24.11856838,-0.676965812,1305.765571,1234.499429,0.799708549,97.09771196,0.127944976,275.9102029,50.44201918,0.056109218,1287.71
