date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2004-04-21,4569,4569,4527.2,4539.9,-0.64,1.22,2.77,0.64,4.31,16.73,4569,4505.5,4539.58,4569,4309.4,4452.58,4569,4309.4,4455.69,4569,4287.6,4427.72,4569,3870.2,4274.53,43.05761367,0.583939482,61.56089744,36.77856125,24.78233618,4573.775929,4331.374071,0.887904468,99.06444083,0.096209906,236.9811321,186.5240642,0.054440825,4539.9
2004-04-22,4539.9,4575.6,4524.5,4571.8,0.7,1.47,5.49,2.12,6.68,16.7,4571.8,4537.3,4552.84,4571.8,4309.4,4465.24,4571.8,4309.4,4457.77,4571.8,4287.6,4429.98,4571.8,3870.2,4277.1,47.34175999,0.554100405,65.38782051,44.44330484,20.94451567,4585.610103,4344.869897,1,99.33641447,0.086706536,211.382434,167.1848597,0.053914281,4571.8
2004-04-23,4571.8,4601.6,4565.3,4570,-0.04,0.72,5.82,2.45,7.78,15.21,4571.8,4539.9,4559.38,4571.8,4357.5,4478.27,4571.8,4309.4,4459.47,4571.8,4303.4,4432.33,4571.8,3870.2,4279.48,48.85243607,0.613075937,67.21025641,50.99024217,16.22001425,4590.316048,4366.223952,0.99160056,99.60550546,0.084509513,238.6540121,186.7056245,0.050039881,4570
2004-04-26,4570,4586.9,4566.3,4571.8,0.04,0.56,4.92,2.84,7.85,18.13,4571.8,4539.9,4564.5,4571.8,4357.5,4488.18,4571.8,4309.4,4462.14,4571.8,4303.4,4434.32,4571.8,3880.1,4283.75,52.57527885,0.556910569,68.125,56.01068376,12.11431624,4598.487005,4377.872995,1,99.7959912,0.078017654,216.7303609,168.7927928,0.049154448,4571.8
2004-04-27,4571.8,4582.3,4550.2,4575.7,0.09,0.15,5.01,2.89,7.63,18.23,4575.7,4539.9,4565.84,4575.7,4385.7,4499.09,4575.7,4309.4,4465.22,4575.7,4303.4,4436.37,4575.7,3880.1,4284.9,49.83084984,0.477853492,65.98782051,59.82307692,6.16474359,4606.638222,4391.541778,1,99.99682446,0.078080967,209.799098,164.2882127,0.047808878,4575.7
2004-04-28,4575.7,4584.5,4524.5,4524.5,-1.12,-0.34,3.83,1.26,5.89,14.83,4575.7,4524.5,4562.76,4575.7,4385.7,4504.98,4575.7,4309.4,4467.61,4575.7,4308,4438.21,4575.7,3880.1,4287.2,45.2542402,0.39564867,60.96474359,62.04893162,-1.084188034,4596.225346,4413.734654,0.730526316,100.0788138,0.086540372,190.9090909,151.1234126,0.040508658,4524.5
2004-04-29,4524.5,4540.8,4494.6,4519.5,-0.11,-1.14,2.56,2.45,5.95,15.06,4575.7,4519.5,4552.3,4575.7,4385.7,4510.32,4575.7,4309.4,4469.76,4575.7,4308,4439.84,4575.7,3880.1,4289.53,40.43204862,0.439308082,53.19230769,62.40106838,-9.208760684,4587.514926,4433.115074,0.704210526,100.1413093,0.085605082,165.9986413,132.7883472,0.034232609,4519.5
2004-04-30,4519.5,4529,4489.7,4489.7,-0.66,-1.76,2.37,2.25,4.71,14.36,4575.7,4489.7,4536.24,4575.7,4410.7,4515.52,4575.7,4309.4,4471.28,4575.7,4308,4440.78,4575.7,3880.1,4291.75,37.09531045,0.428571429,49.08525641,61.3789886,-12.29373219,4589.874952,4441.155048,0.478787879,100.1955838,0.079134318,136.1119751,108.8308116,0.032935314,4489.7
2004-05-03,4519.5,4529,4489.7,4489.7,-0.66,-1.76,2.37,2.25,4.71,14.36,4575.7,4489.7,4536.24,4575.7,4410.7,4515.52,4575.7,4309.4,4471.28,4575.7,4308,4440.78,4575.7,3880.1,4291.75,42.90986701,0.4135813,42.68397436,59.35534188,-16.67136752,4588.959791,4442.070209,0.478787879,100.1324497,0.078286085,127.4399288,119.4961351,0.032529973,4489.7
2004-05-04,4489.7,4553.8,4489.7,4547.2,1.28,-0.62,1.83,3.38,5.01,15.04,4575.7,4489.7,4531.32,4575.7,4465.6,4522.34,4575.7,4309.4,4473.99,4575.7,4308,4442.49,4575.7,3928.9,4295.73,46.85288294,0.488598458,38.10512821,56.7491453,-18.64401709,4592.962388,4451.717612,0.741144414,100.2149351,0.089678299,150.5025126,141.2583182,0.031232675,4547.2
2004-05-05,4547.2,4573.7,4528.6,4569.5,0.49,0.99,1.98,4.22,6.18,15.61,4569.5,4489.7,4530.08,4575.7,4468.7,4527.54,4575.7,4309.4,4476.77,4575.7,4308,4444.36,4575.7,3928.9,4296.81,47.57665078,0.491656248,34.01987179,53.26381766,-19.24394587,4595.630153,4459.439847,0.942056075,100.2562022,0.090541362,143.796936,135.1782092,0.030080454,4569.5
