date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2016-03-29,9900.88,9947.03,9808.48,9887.94,0.37,-1.02,4.13,-8.95,4.63,-16.69,10022.93,9851.35,9940.17,10022.93,9495.4,9827.04,10310.1,8752.87,9645.1,11382.23,8752.87,10157.43,12374.73,8752.87,10651.99,40.32674606,0.481818736,172.8597436,195.7958262,-22.93608262,10079.50583,9574.571174,0.74410934,96.28924734,0.188521488,89.06202227,155.9803102,0.051382179,9887.94
2016-03-30,9951.68,10097.7,9947.26,10046.61,1.6,0.24,5.81,-6.48,4,-16.87,10046.61,9851.35,9959.77,10046.61,9498.15,9854.6,10310.1,8752.87,9641.16,11382.23,8752.87,10158.63,12374.73,8752.87,10643.9,39.58578357,0.575072395,153.3309615,183.8472222,-30.51626068,10118.79805,9590.399946,1,96.56245167,0.195183856,98.45382122,173.2363333,0.053619443,10046.61
2016-03-31,9997.44,10021.34,9947.02,9965.51,-0.81,1.16,4.95,-7.24,3.16,-16.72,10046.61,9851.35,9954.87,10046.61,9498.15,9867.02,10214.02,8752.87,9635.41,11382.23,8752.87,10158.59,12374.73,8752.87,10635.96,45.38178726,0.487910394,125.288141,172.2893305,-47.00118946,10129.22186,9604.811144,0.852131423,96.71135579,0.19762672,102.5624151,164.3563197,0.05314785,9965.51
2016-04-01,9833.26,9851.31,9675.5,9794.64,-1.71,-0.58,0.8,-8.83,3,-18.39,10046.61,9794.64,9909.21,10046.61,9498.15,9867.92,10046.61,8752.87,9628.42,11382.23,8752.87,10156.94,12374.73,8752.87,10627.21,45.95939134,0.397154694,91.74346154,159.3756339,-67.63217236,10131.67319,9604.161807,0.540586369,96.78715905,0.206344208,92.26313145,118.0589264,0.053457215,9794.64
2016-04-04,9789.77,9907.05,9732.82,9822.08,0.28,-0.3,-0.02,-4.49,2.82,-17.93,10046.61,9794.64,9903.36,10046.61,9498.15,9871.43,10046.61,8752.87,9625.79,11382.23,8752.87,10154.65,12374.73,8752.87,10618.69,44.38193327,0.358908896,74.02397436,146.3044801,-72.2805057,10132.59149,9610.259514,0.590617365,96.89732657,0.205897571,97.59007982,132.7149054,0.05291353,9822.08
2016-04-05,9647.81,9661.3,9553.17,9563.36,-2.63,-3.28,-2.65,-7.24,-2.56,-20.09,10046.61,9563.36,9838.44,10046.61,9498.15,9858.39,10046.61,8752.87,9621.03,11382.23,8752.87,10150.01,12374.73,8752.87,10614.52,42.28542205,0.314339259,39.12346154,130.8903348,-91.76687322,10143.98402,9572.785981,0.118896547,96.8578769,0.225020134,91.60676319,113.3155492,0.057940326,9563.36
2016-04-06,9582.46,9635.91,9505.9,9624.51,0.64,-4.2,-2.03,-5.77,-2.81,-19.58,9965.51,9563.36,9754.02,10046.61,9498.15,9850.66,10046.61,8752.87,9617.68,11382.23,8752.87,10146.61,12374.73,8752.87,10610.62,42.90922591,0.303096422,15.67608974,113.4292949,-97.75320513,10150.00569,9551.322308,0.230390548,96.88091086,0.22603388,84.17464343,105.8040177,0.060775942,9624.51
2016-04-07,9648.55,9702.18,9484.75,9530.62,-0.98,-4.36,-2.54,-4.5,-4.41,-21.39,9822.08,9530.62,9667.04,10046.61,9498.15,9842.55,10046.61,8752.87,9610.1,11382.23,8752.87,10143.4,12374.73,8752.87,10600.42,46.16383524,0.315136476,-13.14403846,93.23530627,-106.3793447,10133.75984,9551.348158,0.05920213,96.91098496,0.212621228,72.24156728,99.05694339,0.059172821,9530.62
2016-04-08,9576.4,9675.03,9572.57,9622.26,0.96,-1.76,-0.73,-2.31,-3.71,-20.05,9822.08,9530.62,9632.57,10046.61,9498.15,9837.51,10046.61,8752.87,9604.46,11382.23,8752.87,10139.71,12374.73,8752.87,10590.91,43.46382079,0.292748522,-41.54628205,68.59505698,-110.141339,10148.39507,9526.629933,0.226288152,96.98289959,0.174628004,69.71105832,81.38421367,0.063203491,9622.26
2016-04-11,9595.56,9751.93,9524.66,9682.99,0.63,-1.42,-1.51,-1.45,-4.1,-21.75,9682.99,9530.62,9604.75,10046.61,9530.62,9846.75,10046.61,8752.87,9602.61,11382.23,8752.87,10136.2,12338.73,8752.87,10574.05,45.1043269,0.301554082,-50.14628205,43.81660969,-93.96289174,10160.09864,9533.410365,0.29529642,97.20316451,0.165181009,71.02256592,68.29105761,0.063644145,9682.99
2016-04-12,9716.75,9770.47,9617.83,9761.47,0.81,2.07,-0.71,-2.24,-3.54,-21.12,9761.47,9530.62,9644.37,10046.61,9530.62,9843.27,10046.61,8752.87,9606.21,11382.23,8752.87,10132.84,12338.73,8752.87,10570.85,43.33865567,0.321421524,-56.96474359,20.45042023,-77.41516382,10155.32166,9531.221336,0.447392391,97.30867404,0.167811565,70.37356414,75.30424686,0.06340375,9761.47
2016-04-13,9901.13,10026.1,9893.42,10026.1,2.71,4.17,1.98,0.65,-0.07,-18.74,10026.1,9530.62,9724.69,10046.61,9530.62,9845.06,10046.61,8752.87,9614.61,11382.23,8752.87,10131.83,12231.34,8752.87,10561.74,46.54111794,0.391920502,-55.22070513,0.393881766,-55.61458689,10162.01418,9528.11282,0.960251168,97.47359055,0.193491185,76.17018955,92.47648903,0.064387737,10026.1
2016-04-14,10042.28,10098.44,10016.17,10093.65,0.67,5.91,1.03,3.06,1.79,-17.45,10093.65,9622.26,9837.29,10093.65,9530.62,9853.05,10093.65,8752.87,9621.77,11382.23,8752.87,10130.63,12231.34,8752.87,10553.34,40.46547446,0.38369235,-52.33051282,-15.61433761,-36.71617521,10189.92481,9516.182186,1,97.69232702,0.191489705,92.83915654,106.4946827,0.068379069,10093.65
2016-04-15,10063.89,10070.04,10020.34,10051.57,-0.42,4.46,1.19,5.3,-0.13,-17.82,10093.65,9682.99,9923.16,10093.65,9530.62,9856.46,10093.65,8752.87,9632.77,11382.23,8752.87,10126.96,12039.16,8752.87,10544.76,39.85156657,0.421151463,-73.2025641,-31.97284188,-41.22972222,10202.91115,9510.011854,0.925261531,97.87220317,0.191414538,91.99137472,99.87270127,0.07029899,10051.57
2016-04-18,9933.7,10147.85,9920.9,10120.31,0.68,4.52,1.7,6.29,0.16,-13.42,10120.31,9761.47,10010.62,10120.31,9530.62,9867.87,10120.31,8752.87,9641.87,11382.23,8752.87,10121.34,12039.16,8752.87,10532.81,36.90434549,0.430260526,-71.42487179,-44.25599003,-27.16888177,10232.68393,9503.050073,1,98.12743838,0.192676729,93.80250984,93.75743439,0.073940382,10120.31
2016-04-19,10170.18,10370.8,10150.67,10349.59,2.27,6.02,4.01,7.09,1.82,-11.46,10349.59,10026.1,10128.24,10349.59,9530.62,9887.81,10349.59,8752.87,9651.62,11382.23,8752.87,10117.57,12039.16,8752.87,10532.09,38.22227165,0.449293821,-38.99942308,-50.33104701,11.33162393,10310.81179,9464.80121,1,98.4143604,0.207054013,100.5419643,125.738901,0.085560997,10349.59
